dem_cell_id,state,latitude,longitude,elevation_m,spatial_resolution_m,crs,nodata_value,downstream_floodplain,river_valley_terrain,slope_degree,aspect_degree,flow_direction,flow_accumulation_cells,terrain_class,coverage,data_status
IND_DEM_0304,Bihar,26.1509111,84.2802139,21.96,30,EPSG:4326,-9999,1,1,0.148,5.55,8,22.18,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0305,Chhattisgarh,20.5577685,81.909483,167.28,30,EPSG:4326,-9999,1,1,1.962,80.12,8,11.85,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0306,Goa,15.0714534,73.5361495,487.02,30,EPSG:4326,-9999,0,1,2.864,122.35,5,2.83,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0307,Gujarat,22.7003396,71.9186501,199.53,30,EPSG:4326,-9999,1,1,7.757,61.31,7,2.11,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0308,Haryana,28.6633999,75.3272856,1165.9,30,EPSG:4326,-9999,0,1,2.755,348.11,6,1.54,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0309,Himachal Pradesh,32.4233126,77.6184627,1382.02,30,EPSG:4326,-9999,0,0,11.995,221.1,7,1609.88,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0310,Jharkhand,24.0229585,83.9423456,156.6,30,EPSG:4326,-9999,1,1,2.258,176.07,8,151.28,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0311,Karnataka,15.0029891,76.0110171,755.7,30,EPSG:4326,-9999,0,0,8.26,52.22,3,1099.75,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0312,Kerala,11.0787516,77.0607595,511.64,30,EPSG:4326,-9999,0,0,10.867,289.73,6,279.38,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0313,Madhya Pradesh,23.6339372,78.9055299,208.16,30,EPSG:4326,-9999,1,1,2.696,188.53,2,26.24,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0314,Maharashtra,19.0706707,76.0310777,825.77,30,EPSG:4326,-9999,0,0,12.288,194.94,4,14.62,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0315,Manipur,24.4899708,94.0801766,183.82,30,EPSG:4326,-9999,1,1,2.862,93.79,8,872.93,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0316,Meghalaya,25.2910473,91.891052,282.92,30,EPSG:4326,-9999,0,0,11.364,328.64,6,22.69,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0317,Mizoram,23.9458822,92.7334718,288.02,30,EPSG:4326,-9999,0,0,10.72,115.17,2,105.56,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0318,Nagaland,26.7042294,94.4759498,313.75,30,EPSG:4326,-9999,0,1,5.404,42.38,5,792.62,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0319,Odisha,20.5480191,84.1620611,249.98,30,EPSG:4326,-9999,1,1,7.35,75.88,5,4.37,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0320,Punjab,31.9428162,75.2881824,1929.24,30,EPSG:4326,-9999,0,1,4.56,253.22,7,130.38,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0321,Rajasthan,27.2124997,74.3942673,816.7,30,EPSG:4326,-9999,0,1,7.345,351.97,3,20.58,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0322,Sikkim,26.8882061,89.1264661,2.77,30,EPSG:4326,-9999,1,1,7.46,328.27,4,327.71,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0323,Tamil Nadu,11.7275348,76.849483,483.16,30,EPSG:4326,-9999,0,1,7.021,233.04,4,153.13,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0324,Telangana,17.1560161,79.7246462,265.53,30,EPSG:4326,-9999,0,0,12.683,23.48,8,5.95,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0325,Tripura,23.2395248,91.1264026,401.94,30,EPSG:4326,-9999,0,1,7.719,20.36,2,16.98,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0326,Uttar Pradesh,26.7845012,81.9984879,86.6,30,EPSG:4326,-9999,1,1,2.97,276.8,5,1124.35,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0327,Uttarakhand,28.974555,79.2137788,540.53,30,EPSG:4326,-9999,0,0,9.612,10.5,3,175.91,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0328,West Bengal,21.8748599,88.6036842,261.18,30,EPSG:4326,-9999,0,1,3.16,85.13,7,109.07,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0329,Jammu and Kashmir,33.8796518,75.2409873,2320.63,30,EPSG:4326,-9999,0,0,13.194,0.07,1,522.64,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0330,Ladakh,33.8118427,78.1958302,1718.64,30,EPSG:4326,-9999,0,0,9.961,53.51,8,1693.8,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0331,Andhra Pradesh,15.9436043,79.8887418,296.94,30,EPSG:4326,-9999,0,0,10.875,349.82,2,2488.78,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0332,Arunachal Pradesh,28.5024088,94.5226378,612.27,30,EPSG:4326,-9999,0,1,1.776,293.07,4,378.77,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0333,Assam,26.5011871,92.5274168,282.9,30,EPSG:4326,-9999,0,1,3.806,346.53,4,477.41,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0334,Bihar,25.6870999,85.0503848,106.58,30,EPSG:4326,-9999,1,1,7.443,240.67,5,203.99,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0335,Chhattisgarh,22.3325494,80.4928248,230.62,30,EPSG:4326,-9999,1,1,4.573,316.96,7,199.69,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0336,Goa,15.3961289,74.8734855,848.64,30,EPSG:4326,-9999,0,0,11.377,345.33,8,2150.25,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0337,Gujarat,22.1877244,72.2633319,182.94,30,EPSG:4326,-9999,1,1,8.865,147.11,5,843.74,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0338,Haryana,28.146335,75.5682725,995.48,30,EPSG:4326,-9999,0,1,2.678,195.17,6,4.97,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0339,Himachal Pradesh,31.8948521,76.9848353,1471.26,30,EPSG:4326,-9999,0,1,2.576,278.55,1,1.37,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0340,Jharkhand,23.7714102,85.0367674,214.04,30,EPSG:4326,-9999,1,1,10.58,260.88,7,710.9,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0341,Karnataka,14.8282765,75.0151548,929.73,30,EPSG:4326,-9999,0,1,4.327,330.26,7,550.69,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0342,Kerala,11.3555527,76.634734,699.33,30,EPSG:4326,-9999,0,1,5.436,61.6,5,693.2,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0343,Madhya Pradesh,23.7909871,77.5417082,268.83,30,EPSG:4326,-9999,0,1,4.465,315.65,4,7.0,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0344,Maharashtra,19.7877084,76.582009,615.44,30,EPSG:4326,-9999,0,0,8.414,37.65,6,15.34,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0345,Manipur,24.8530043,94.1615494,338.01,30,EPSG:4326,-9999,0,1,0.77,332.04,2,17.87,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0346,Meghalaya,25.4249809,92.0261562,288.43,30,EPSG:4326,-9999,0,1,1.38,5.07,4,93.19,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0347,Mizoram,24.0527374,92.4105787,281.0,30,EPSG:4326,-9999,0,1,2.595,44.77,2,8.95,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0348,Nagaland,25.6715952,94.0208627,263.29,30,EPSG:4326,-9999,0,1,3.628,41.58,4,2.11,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0349,Odisha,20.4337274,83.1886815,144.0,30,EPSG:4326,-9999,1,1,9.429,280.1,5,104.94,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0350,Punjab,30.7510679,74.831212,1701.91,30,EPSG:4326,-9999,0,1,5.439,282.47,3,67.69,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0351,Rajasthan,26.4795534,73.4410284,480.24,30,EPSG:4326,-9999,0,0,10.848,145.27,6,152.71,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0352,Sikkim,26.8864724,88.1682182,74.85,30,EPSG:4326,-9999,1,1,4.119,17.36,7,1.82,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0353,Tamil Nadu,9.67169,78.0304714,377.23,30,EPSG:4326,-9999,0,1,5.659,20.01,1,20.03,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0354,Telangana,18.1194266,78.7186787,205.56,30,EPSG:4326,-9999,1,1,6.957,130.54,7,181.13,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0355,Tripura,24.0513383,91.2538444,424.9,30,EPSG:4326,-9999,0,1,3.953,149.07,4,42.28,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0356,Uttar Pradesh,27.3683535,80.1888012,246.62,30,EPSG:4326,-9999,1,1,3.525,52.21,3,43.33,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0357,Uttarakhand,29.7116248,79.5545317,607.19,30,EPSG:4326,-9999,0,0,18.057,211.61,3,7.45,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0358,West Bengal,23.530837,88.2280018,71.19,30,EPSG:4326,-9999,1,1,2.158,33.47,5,426.32,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0359,Jammu and Kashmir,34.6446817,75.0895979,2435.01,30,EPSG:4326,-9999,0,1,4.333,4.73,7,62.25,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0360,Ladakh,33.5275364,77.0026697,1852.22,30,EPSG:4326,-9999,0,0,8.549,98.97,7,6.51,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0361,Andhra Pradesh,15.3534218,79.4290638,273.93,30,EPSG:4326,-9999,0,1,2.946,113.05,8,887.12,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0362,Arunachal Pradesh,28.7104424,95.6154673,545.48,30,EPSG:4326,-9999,0,1,0.566,215.05,7,795.09,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0363,Assam,26.4940369,90.916432,356.37,30,EPSG:4326,-9999,0,1,4.367,329.98,1,106.95,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0364,Bihar,26.3720561,85.8703486,87.23,30,EPSG:4326,-9999,1,1,6.883,290.56,1,29.76,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0365,Chhattisgarh,21.3579108,83.1948746,268.01,30,EPSG:4326,-9999,0,1,7.108,68.76,8,20.29,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0366,Goa,14.8294319,74.2872555,707.28,30,EPSG:4326,-9999,0,1,7.336,152.42,7,2.15,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0367,Gujarat,21.7188493,71.8163862,82.55,30,EPSG:4326,-9999,1,1,2.256,195.15,4,1275.64,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0368,Haryana,28.8366868,77.176388,702.24,30,EPSG:4326,-9999,0,1,3.519,299.1,6,1.05,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0369,Himachal Pradesh,32.1079218,77.595971,1402.76,30,EPSG:4326,-9999,0,0,10.483,345.69,6,46.12,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0370,Jharkhand,23.6444414,84.8912964,155.14,30,EPSG:4326,-9999,1,1,4.698,292.61,7,3.19,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0371,Karnataka,15.7691792,76.6269418,693.88,30,EPSG:4326,-9999,0,0,10.379,150.27,5,182.92,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0372,Kerala,10.4676664,77.5693094,523.43,30,EPSG:4326,-9999,0,1,7.369,147.62,8,424.84,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0373,Madhya Pradesh,23.3193538,79.7157798,88.34,30,EPSG:4326,-9999,1,1,1.444,296.3,7,16.26,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0374,Maharashtra,19.8280762,75.3150815,829.36,30,EPSG:4326,-9999,0,1,0.1,111.64,6,25.16,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0375,Manipur,25.4875721,94.3237612,141.99,30,EPSG:4326,-9999,1,1,0.224,55.83,2,649.71,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0376,Meghalaya,24.8122359,91.846625,192.42,30,EPSG:4326,-9999,1,1,5.296,221.64,2,1456.86,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0377,Mizoram,22.4510371,92.0906682,216.41,30,EPSG:4326,-9999,1,1,4.707,272.65,1,1.1,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0378,Nagaland,25.9659371,95.2571615,283.56,30,EPSG:4326,-9999,0,1,4.618,189.08,6,835.43,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0379,Odisha,20.1361453,84.2484681,318.36,30,EPSG:4326,-9999,0,0,11.512,202.94,6,356.44,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0380,Punjab,31.2652999,76.4057348,1420.29,30,EPSG:4326,-9999,0,1,1.683,220.71,5,298.07,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0381,Rajasthan,26.4270656,74.6742826,773.59,30,EPSG:4326,-9999,0,1,5.542,151.79,1,1.04,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0382,Sikkim,28.1277797,89.5071411,475.92,30,EPSG:4326,-9999,0,1,0.438,196.46,2,138.09,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0383,Tamil Nadu,11.6499329,79.0611909,316.21,30,EPSG:4326,-9999,0,1,7.476,42.5,6,2.58,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0384,Telangana,17.2220279,78.2093407,335.45,30,EPSG:4326,-9999,0,1,6.606,356.03,6,34.71,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0385,Tripura,24.5807531,90.9374277,296.11,30,EPSG:4326,-9999,0,1,5.577,143.87,7,27.99,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0386,Uttar Pradesh,26.7855938,79.9757806,61.88,30,EPSG:4326,-9999,1,1,10.876,320.6,3,1.69,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0387,Uttarakhand,29.6377342,78.112441,646.69,30,EPSG:4326,-9999,0,0,8.256,274.72,2,1.61,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0388,West Bengal,23.9057305,87.0195738,129.32,30,EPSG:4326,-9999,1,1,8.793,258.64,1,201.98,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0389,Jammu and Kashmir,34.5590143,73.5707295,2130.79,30,EPSG:4326,-9999,0,0,9.434,28.51,3,906.12,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0390,Ladakh,33.7126087,77.0640819,1791.34,30,EPSG:4326,-9999,0,1,3.358,251.58,6,97.56,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0391,Andhra Pradesh,17.0969915,79.7584158,239.88,30,EPSG:4326,-9999,1,1,1.565,319.39,1,10.81,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0392,Arunachal Pradesh,28.5676694,96.0608589,407.99,30,EPSG:4326,-9999,0,1,7.112,168.78,5,1.95,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0393,Assam,26.3232736,92.6664613,424.91,30,EPSG:4326,-9999,0,0,8.519,264.07,4,4.16,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0394,Bihar,26.0174035,85.6792788,77.51,30,EPSG:4326,-9999,1,1,9.178,353.38,8,383.06,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0395,Chhattisgarh,22.4415321,81.5902474,227.11,30,EPSG:4326,-9999,1,1,4.439,102.61,4,44.3,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0396,Goa,15.249788,74.6073052,818.76,30,EPSG:4326,-9999,0,1,0.161,149.12,8,11.53,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0397,Gujarat,22.0607998,71.8054577,99.67,30,EPSG:4326,-9999,1,1,1.018,323.42,2,1546.3,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0398,Haryana,29.7941634,76.5512279,1204.39,30,EPSG:4326,-9999,0,0,10.467,91.55,3,67.02,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0399,Himachal Pradesh,32.0741106,78.316877,1325.54,30,EPSG:4326,-9999,0,0,12.218,172.91,1,1.05,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0400,Jharkhand,22.7128411,85.0106686,229.12,30,EPSG:4326,-9999,1,1,9.575,165.29,1,1.27,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0401,Karnataka,14.0426447,75.7821071,869.22,30,EPSG:4326,-9999,0,0,9.796,315.73,5,1099.38,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0402,Kerala,11.2996665,76.58966,697.25,30,EPSG:4326,-9999,0,1,2.427,45.12,4,17.61,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0403,Madhya Pradesh,23.6274808,77.7611186,182.21,30,EPSG:4326,-9999,1,1,10.164,17.26,5,5.33,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0404,Maharashtra,18.8631945,76.5111515,605.76,30,EPSG:4326,-9999,0,0,11.094,353.52,6,71.23,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0405,Manipur,24.6914113,94.0480324,246.09,30,EPSG:4326,-9999,1,1,9.634,97.09,2,5.19,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0406,Meghalaya,25.4631849,91.165913,279.39,30,EPSG:4326,-9999,0,1,2.966,92.68,5,2359.21,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0407,Mizoram,22.9252588,93.3413682,210.77,30,EPSG:4326,-9999,1,1,3.235,243.4,2,2.83,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0408,Nagaland,26.805288,94.5068452,159.89,30,EPSG:4326,-9999,1,1,9.559,183.62,4,2087.58,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0409,Odisha,21.0850861,84.0934105,150.79,30,EPSG:4326,-9999,1,1,2.535,342.98,3,12.44,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0410,Punjab,30.4804967,76.8953792,1182.48,30,EPSG:4326,-9999,0,0,14.523,194.69,8,1050.11,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0411,Rajasthan,26.9121611,74.9363898,788.69,30,EPSG:4326,-9999,0,1,1.831,353.79,4,84.37,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0412,Sikkim,27.4048283,88.7403935,241.07,30,EPSG:4326,-9999,1,1,2.463,2.32,2,1.21,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0413,Tamil Nadu,10.5882409,77.9792618,420.52,30,EPSG:4326,-9999,0,0,12.877,244.77,5,2361.71,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0414,Telangana,17.4220064,78.7657376,320.43,30,EPSG:4326,-9999,0,1,4.081,342.81,3,30.71,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0415,Tripura,23.4860466,91.7251791,372.37,30,EPSG:4326,-9999,0,1,0.962,194.67,3,1.04,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0416,Uttar Pradesh,26.7538529,82.0826481,79.81,30,EPSG:4326,-9999,1,1,3.651,22.73,4,24.43,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0417,Uttarakhand,31.0739977,77.7021326,1095.87,30,EPSG:4326,-9999,0,1,6.242,83.39,6,14.48,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0418,West Bengal,23.3547402,87.3633892,206.99,30,EPSG:4326,-9999,1,1,8.139,104.39,3,5.21,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0419,Jammu and Kashmir,33.4908123,75.0187462,2099.77,30,EPSG:4326,-9999,0,0,8.552,351.4,5,334.75,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0420,Ladakh,34.5088137,78.1916299,1782.96,30,EPSG:4326,-9999,0,0,9.644,276.74,6,1510.09,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0421,Andhra Pradesh,15.8246465,80.8365719,286.03,30,EPSG:4326,-9999,0,0,11.206,171.5,3,599.82,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0422,Arunachal Pradesh,27.5587604,94.5500588,376.25,30,EPSG:4326,-9999,0,1,1.459,285.84,5,15.25,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0423,Assam,26.9279961,92.9756495,279.48,30,EPSG:4326,-9999,0,1,0.874,82.18,3,12.37,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0424,Bihar,25.831277,85.4294077,148.36,30,EPSG:4326,-9999,1,1,10.508,9.31,2,1.3,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0425,Chhattisgarh,22.5779071,81.6642551,249.43,30,EPSG:4326,-9999,1,1,5.231,149.35,1,173.5,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0426,Goa,15.6356263,73.3632422,477.93,30,EPSG:4326,-9999,0,1,6.869,49.91,2,1.52,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0427,Gujarat,23.1078825,71.0715621,85.45,30,EPSG:4326,-9999,1,1,10.971,293.47,7,2.5,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0428,Haryana,29.0248734,76.0937223,1186.31,30,EPSG:4326,-9999,0,1,6.231,69.7,6,176.82,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0429,Himachal Pradesh,31.7171946,76.5718496,1570.65,30,EPSG:4326,-9999,0,1,5.374,241.08,8,54.91,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0430,Jharkhand,24.0693315,84.6715406,124.82,30,EPSG:4326,-9999,1,1,7.46,79.4,6,2.15,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0431,Karnataka,15.3466248,76.5422171,702.93,30,EPSG:4326,-9999,0,1,7.224,35.45,2,93.96,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0432,Kerala,11.2406199,76.3923088,721.38,30,EPSG:4326,-9999,0,1,1.632,62.14,6,2927.13,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0433,Madhya Pradesh,22.7104549,78.3537534,256.73,30,EPSG:4326,-9999,0,1,3.03,218.8,7,1.78,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0434,Maharashtra,20.0431286,76.6154031,636.74,30,EPSG:4326,-9999,0,1,7.563,180.07,7,709.36,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0435,Manipur,25.0539949,94.0052765,397.84,30,EPSG:4326,-9999,0,1,4.473,334.04,8,1.22,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0436,Meghalaya,26.3714169,90.002256,202.73,30,EPSG:4326,-9999,1,1,0.978,253.87,2,124.54,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0437,Mizoram,23.0917557,92.7182368,457.87,30,EPSG:4326,-9999,0,1,5.733,53.72,6,1.62,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0438,Nagaland,25.4876811,94.0049677,309.52,30,EPSG:4326,-9999,0,1,1.344,134.71,7,2968.64,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0439,Odisha,19.7343276,84.5996002,242.81,30,EPSG:4326,-9999,1,1,5.771,127.67,2,22.79,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0440,Punjab,30.3728958,75.1950612,1400.85,30,EPSG:4326,-9999,0,1,3.82,68.79,3,2783.03,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0441,Rajasthan,26.6437171,73.9525322,674.05,30,EPSG:4326,-9999,0,1,0.012,236.35,5,1.09,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0442,Sikkim,26.908662,89.5767988,253.23,30,EPSG:4326,-9999,0,1,0.896,32.23,5,1.26,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0443,Tamil Nadu,10.9393683,79.4143611,371.56,30,EPSG:4326,-9999,0,1,4.395,213.48,8,1109.04,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0444,Telangana,17.1187866,77.3531411,429.25,30,EPSG:4326,-9999,0,1,5.84,14.38,4,1229.4,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0445,Tripura,23.8581029,90.968046,140.87,30,EPSG:4326,-9999,1,1,5.728,59.7,5,1.05,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0446,Uttar Pradesh,26.6948808,81.2666508,67.47,30,EPSG:4326,-9999,1,1,7.731,122.67,2,486.05,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0447,Uttarakhand,31.3251639,77.8784121,1163.44,30,EPSG:4326,-9999,0,0,8.096,282.93,8,2542.57,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0448,West Bengal,23.8973361,87.3750443,84.17,30,EPSG:4326,-9999,1,1,2.171,16.46,1,355.86,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0449,Jammu and Kashmir,34.4347849,76.1876291,2231.4,30,EPSG:4326,-9999,0,0,9.89,161.87,1,480.09,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0450,Ladakh,33.6914561,78.0649119,1574.06,30,EPSG:4326,-9999,0,0,8.068,306.81,5,7.68,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0451,Andhra Pradesh,16.0174716,80.0752268,330.43,30,EPSG:4326,-9999,0,0,11.104,311.35,3,130.56,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0452,Arunachal Pradesh,26.9675733,95.045142,244.03,30,EPSG:4326,-9999,1,1,2.73,294.4,1,1.75,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0453,Assam,26.5821377,92.3597014,314.43,30,EPSG:4326,-9999,0,1,1.813,244.03,4,64.11,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0454,Bihar,26.4124558,86.0744199,125.41,30,EPSG:4326,-9999,1,1,7.909,313.77,2,3.06,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
